name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
ArcPlatform,1,pl.arcilook.domain.dictionary.DictionaryValue,17,1,0,27,25,108,25,4,17,0.90625,158,1,1,0,0.245098039,1,1,7.941176471,7,1.4118,0
ArcPlatform,1,pl.arcilook.utils.ControllerUtilsImpl,8,1,0,3,18,28,0,3,8,2,43,0,0,0,0.4375,0,0,4.375,2,1.125,0
ArcPlatform,1,pl.arcilook.utils.I18nAdapter,6,1,0,9,16,13,3,6,5,0.8,43,1,0,0,0.266666667,0,0,6,2,0.8333,0
ArcPlatform,1,pl.arcilook.dao.impl.ProjectDaoImpl,16,4,0,19,79,114,0,19,13,0.933333333,616,1,1,0.788732394,0.265625,0,0,37.375,34,4.1875,2
ArcPlatform,1,pl.arcilook.view.tags.list.table.Table,22,3,0,6,56,123,1,5,17,0.836734694,445,1,1,0.522727273,0.309090909,1,1,18.59090909,5,1.4545,0
ArcPlatform,1,pl.arcilook.dao.interfaces.SpecialistDao,5,1,0,9,5,10,5,4,5,2,5,0,0,0,0.433333333,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.dao.utils.Limit,5,1,0,18,6,6,18,0,5,0.5,30,1,0,0,0.8,0,0,4.6,1,0.8,0
ArcPlatform,1,pl.arcilook.filemanager.FileStructure,23,1,0,5,29,223,3,2,23,0.954545455,134,1,2,0,0.204968944,1,1,4.347826087,2,1,1
ArcPlatform,1,pl.arcilook.controller.settings.CompanyControllerSettings,11,1,0,2,11,55,2,0,11,2,11,0,0,0,0.954545455,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.domain.project.Project,36,1,0,17,43,576,13,4,36,0.968067227,227,1,6,0,0.122685185,1,1,4.833333333,6,1.1389,0
ArcPlatform,1,pl.arcilook.dao.impl.InformationDaoImpl,10,4,0,4,20,45,0,4,7,2,138,0,0,0.861538462,0.625,0,0,12.8,2,1,0
ArcPlatform,1,pl.arcilook.dao.impl.ReferenceDaoImpl,2,4,0,3,5,1,0,3,2,2,13,0,0,0.98245614,0.75,0,0,5.5,1,0.5,0
ArcPlatform,1,pl.arcilook.search.Between,5,1,0,1,6,6,1,0,5,0.75,24,1,0,0,0.7,0,0,3.4,1,0.8,0
ArcPlatform,1,pl.arcilook.dao.utils.Restriction,5,1,0,4,6,0,3,1,5,0.5,30,1,0,0,0.6,0,0,4.6,1,0.8,0
ArcPlatform,1,pl.arcilook.service.ReferenceService,4,1,0,5,4,6,2,3,4,2,4,0,0,0,0.55,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.view.tags.utils.HrefUtils,5,1,0,3,34,10,2,1,5,1.25,149,1,0,0,0.228571429,0,0,28.6,6,1.8,0
ArcPlatform,1,pl.arcilook.dao.interfaces.PackageDao,0,1,0,4,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
ArcPlatform,1,pl.arcilook.dao.impl.LanguageDaoImpl,2,4,0,8,11,1,0,8,2,2,32,0,0,0.98245614,1,0,0,15,1,0.5,0
ArcPlatform,1,pl.arcilook.dao.interfaces.FolderStructureDao,3,1,0,3,3,3,2,1,3,2,3,0,0,0,1,0,0,0,1,1,1
ArcPlatform,1,pl.arcilook.view.validator.ValidatorUtils,3,1,0,4,7,3,4,0,3,1.5,36,1,0,0,0.5,0,0,10.33333333,2,1.3333,0
ArcPlatform,1,pl.arcilook.mail.impl.CompanyInvitationMailGeneratorImpl,5,2,0,6,22,6,0,6,4,0.75,102,1,0,0.8125,0.4375,1,1,19,2,0.8,0
ArcPlatform,1,pl.arcilook.search.TaskQueryWrapper,9,1,0,0,10,28,0,0,9,0.925,45,1,0,0,0.481481481,0,0,3.444444444,1,0.8889,0
ArcPlatform,1,pl.arcilook.dao.interfaces.ContactDao,0,1,0,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
ArcPlatform,1,pl.arcilook.dao.interfaces.PackageSpecialistDao,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
ArcPlatform,1,pl.arcilook.search.dto.SpecialistProjectSearchWrapper,17,1,0,6,18,120,5,1,17,0.9375,84,1,1,0,0.294117647,0,0,3.470588235,1,0.9412,0
ArcPlatform,1,pl.arcilook.service.FileServiceImpl,6,1,0,3,21,9,0,3,5,0.6,63,1,0,0,0.4,0,0,9.333333333,2,0.8333,0
ArcPlatform,1,pl.arcilook.mail.impl.ConfirmationMailGeneratorImpl,4,2,0,2,10,4,0,2,4,0.666666667,53,1,0,0.8125,0.4375,1,1,12,4,1.5,0
ArcPlatform,1,pl.arcilook.dao.impl.ContactDaoImpl,1,4,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,0
ArcPlatform,1,pl.arcilook.dao.interfaces.InformationDao,6,1,0,5,6,15,2,3,6,2,6,0,0,0,0.777777778,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.exception.CannotSaveFileException,4,5,0,3,8,6,2,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
ArcPlatform,1,pl.arcilook.service.ProjectService,20,1,0,13,20,190,7,6,20,2,20,0,0,0,0.328571429,0,0,0,1,1,1
ArcPlatform,1,pl.arcilook.bindEditor.ListDictionaryEditor,2,3,0,6,9,1,2,4,1,1,38,1,0,0.956521739,0.666666667,1,1,17.5,3,1.5,0
ArcPlatform,1,pl.arcilook.search.dto.ProjectQueryWrapper,15,1,0,7,16,91,5,2,15,0.946428571,75,1,3,0,0.244444444,0,0,3.466666667,1,0.9333,0
ArcPlatform,1,pl.arcilook.service.CoSketchAdministrationServiceImpl,2,1,0,2,3,1,0,2,2,2,7,0,0,0,1,0,0,2.5,1,0.5,0
ArcPlatform,1,pl.arcilook.utils.linkGenerator.InvitationLinkGenerator,4,2,0,4,19,0,2,2,4,0.333333333,113,1,0,0.571428571,0.583333333,1,1,26.75,1,0.75,0
ArcPlatform,1,pl.arcilook.utils.RoleUtils,1,1,0,1,2,0,0,1,1,2,8,0.25,1,0,1,0,0,3,0,0,0
ArcPlatform,1,pl.arcilook.exception.NotAloneObjectException,1,3,0,9,2,0,9,0,1,2,5,0,0,1,1,0,0,4,0,0,0
ArcPlatform,1,pl.arcilook.mail.MailGenerator,1,1,0,6,1,0,6,0,1,2,1,0,0,0,1,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.search.dto.SpecialistCompanySearchWrapper,19,1,0,6,20,153,5,1,19,0.944444444,94,1,1,0,0.294736842,0,0,3.473684211,1,0.9474,0
ArcPlatform,1,pl.arcilook.domain.communication.MucRoomInfo,14,1,0,3,15,79,3,0,14,0.945054945,68,1,0,0,0.339285714,0,0,3.357142857,1,0.9286,0
ArcPlatform,1,pl.arcilook.utils.linkGenerator.ConfirmLinkGenerator,4,2,0,6,15,0,4,3,4,0.333333333,75,1,0,0.571428571,0.5,1,1,17.25,1,0.75,0
ArcPlatform,1,pl.arcilook.service.JabberAccountService,10,1,0,8,10,45,6,2,10,2,10,0,0,0,0.58,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.dao.interfaces.TaskCommentDao,0,1,0,3,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0
ArcPlatform,1,pl.arcilook.dao.impl.InquiryAnswerDaoImpl,1,4,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,0
ArcPlatform,1,pl.arcilook.service.InformationServiceImpl,19,1,0,8,57,77,0,8,18,0.858024691,314,1,2,0,0.277777778,0,0,15.05263158,4,1.2632,0
ArcPlatform,1,pl.arcilook.controller.CoSketchController,9,1,0,7,29,12,0,7,8,0.775,238,1,2,0,0.45,0,0,24.88888889,6,2.2222,0
ArcPlatform,1,pl.arcilook.domain.specialist.Reference,14,1,0,5,21,63,4,1,14,0.91025641,112,1,1,0,0.285714286,1,1,6.571428571,6,1.3571,1
ArcPlatform,1,pl.arcilook.mail.impl.AbstractMailGeneratorImpl,14,1,7,19,36,65,8,12,11,0.884615385,209,1,2,0,0.214285714,0,0,13.5,3,1.2143,0
ArcPlatform,1,pl.arcilook.mail.impl.ChangeEmailMailGeneratorImpl,4,2,0,4,14,4,0,4,4,0.666666667,68,1,0,0.8125,0.4375,1,1,15.75,4,1.5,0
ArcPlatform,1,pl.arcilook.service.FileStructureServiceImpl,12,1,0,6,34,0,0,6,11,0.454545455,132,1,1,0,0.238636364,0,0,9.833333333,2,1,0
ArcPlatform,1,pl.arcilook.controller.CoSketchAdministrationController,10,1,0,8,29,25,0,8,9,0.8,197,1,2,0,0.314814815,0,0,18.2,5,1.5,0
ArcPlatform,1,pl.arcilook.mail.MailConfiguration,7,1,0,1,8,15,1,0,7,0.833333333,34,1,0,0,0.357142857,0,0,3.428571429,1,0.8571,0
ArcPlatform,1,pl.arcilook.exception.NotTaskAuthorException,4,5,0,2,8,6,1,1,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
ArcPlatform,1,pl.arcilook.dao.AbstractDaoImpl,44,3,23,55,128,730,23,32,39,0.674418605,860,1,0,0.232142857,0.185606061,0,0,18.5,5,1.5,0
ArcPlatform,1,pl.arcilook.exception.NoMailTemplateException,1,3,0,1,2,0,1,0,1,2,5,0,0,1,1,0,0,4,0,0,0
ArcPlatform,1,pl.arcilook.controller.AjaxValidationController,3,1,0,2,10,3,0,2,2,1,30,1,0,0,0.666666667,0,0,8.666666667,1,0.3333,0
ArcPlatform,1,pl.arcilook.helper.ApplicationHelperIF,4,1,0,4,4,6,2,2,4,2,4,0,0,0,0.625,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.service.ContactBookService,4,1,0,6,4,6,4,2,4,2,4,0,0,0,1,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.controller.specialist.SpecialistListController,21,1,0,16,53,154,0,16,16,0.892307692,389,1,4,0,0.176870748,0,0,16.9047619,1,0.9524,1
ArcPlatform,1,pl.arcilook.service.ContactServiceImpl,7,1,0,5,19,0,0,5,6,0.333333333,105,1,1,0,0.611111111,0,0,13.71428571,1,0.7143,0
ArcPlatform,1,pl.arcilook.dao.impl.CoSketchDaoImpl,1,4,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,0
ArcPlatform,1,pl.arcilook.service.AdministrationService,8,1,0,4,8,28,2,2,8,2,8,0,0,0,0.541666667,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.controller.CalendarController,4,1,0,2,7,4,0,2,3,0.833333333,25,1,0,0,0.555555556,0,0,4.75,1,0.5,0
ArcPlatform,1,pl.arcilook.controller.specialist.SpecialistRegistrationController,19,1,0,30,93,139,0,30,16,0.931623932,506,1,7,0,0.138888889,0,0,24.94736842,8,1.5789,1
ArcPlatform,1,pl.arcilook.exception.dictionary.NoDictionaryDefinitionFound,4,3,0,2,8,6,2,0,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
ArcPlatform,1,pl.arcilook.controller.utils.TaskFileWrapper,3,1,0,4,4,1,3,1,3,0.5,14,1,0,0,0.666666667,0,0,3.333333333,1,0.6667,0
ArcPlatform,1,pl.arcilook.search.dto.ProjectMembersQueryWrapper,14,1,0,7,15,55,6,1,14,0.846153846,86,1,1,0,0.342857143,0,0,4.714285714,1,0.8571,0
ArcPlatform,1,pl.arcilook.dao.interfaces.CoSketchDao,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
