Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
prop-2,9,5,7,0,26,28,4,1,25,1,0.916666667,94,0,0,0.892857143,0.666666667,2,3,17.2,1,0.6,1
prop-2,9,2,3,0,14,12,1,1,13,2,2,53,1,0,0.875,0.625,1,1,25,2,1,0
prop-2,9,5,6,0,15,17,4,1,14,1,0.916666667,61,0,0,0.884615385,0.666666667,2,3,10.6,1,0.6,0
prop-2,9,15,3,4,31,82,0,4,27,11,0.738095238,698,0.333333333,0,0.767857143,0.366071429,3,5,45.33333333,7,1.3333,0
prop-2,9,2,1,0,7,9,1,0,7,0,1,36,1,0,0,1,0,0,14,0,0,0
prop-2,9,6,4,0,18,31,13,3,15,1,0.933333333,140,0,0,0.833333333,0.6,2,7,21.83333333,1,0.6667,0
prop-2,9,4,5,0,22,28,4,1,21,3,1,103,0,0,0.960784314,0.555555556,4,8,24,1,0.5,0
prop-2,9,2,3,0,13,7,1,3,10,2,2,24,0,0,0.875,0.625,1,1,11,2,1,0
prop-2,9,2,3,0,13,11,1,1,12,2,2,36,0,0,0.875,0.625,1,1,17,3,1.5,0
prop-2,9,2,1,0,4,6,1,0,4,0,1,26,1,0,0,1,0,0,10,0,0,0
prop-2,9,2,1,0,7,9,1,0,7,0,1,36,1,0,0,1,0,0,14,0,0,0
prop-2,9,2,1,0,7,9,1,0,7,0,1,36,1,0,0,1,0,0,14,0,0,0
prop-2,9,5,4,0,21,30,8,2,19,3,1,103,0,0,0.951612903,0.5,3,5,19,1,0.6,0
prop-2,9,4,6,0,24,40,4,1,23,3,1,186,0,0,0.963636364,0.555555556,5,9,44.75,1,0.5,0
prop-2,9,0,1,0,2,0,0,2,0,0,2,25,0,0,0,0,0,0,0,0,0,0
prop-2,9,2,3,0,7,13,1,1,6,2,2,50,0,0,0.875,0.666666667,1,1,24,4,2,0
prop-2,9,2,4,0,21,27,1,1,20,2,2,545,0,0,0.944444444,0.625,1,2,271.5,1,0.5,0
prop-2,9,3,2,0,6,21,3,1,5,2,2,111,0,0,0.923076923,0.555555556,2,3,36,6,2.3333,0
prop-2,9,2,3,0,27,27,1,4,23,2,1,104,0,0,0.875,0.625,1,1,50.5,1,0.5,2
prop-2,9,5,5,4,20,28,6,4,16,2,0.833333333,166,0.333333333,0,0.942307692,0.5,2,2,31.6,8,2.2,0
prop-2,9,11,1,4,29,45,53,4,25,5,0.971428571,259,0.142857143,0,0,0.25,0,0,21.90909091,5,1.9091,0
prop-2,9,2,1,0,55,57,1,0,55,0,1,276,1,0,0,1,0,0,110,0,0,0
prop-2,9,2,1,0,2,5,1,1,1,2,2,17,0,0,0,0.75,0,0,7.5,1,0.5,0
prop-2,9,2,1,0,3,5,1,0,3,0,1,16,1,0,0,1,0,0,6,0,0,0
prop-2,9,2,1,0,13,18,1,1,12,1,2,82,0,0,0,0.5,0,0,40,10,5,0
prop-2,9,5,7,0,22,25,4,1,21,1,0.916666667,87,0,0,0.892857143,0.666666667,2,3,15.8,1,0.6,0
prop-2,9,4,4,0,11,57,4,1,10,3,1,254,0,0,0.966666667,0.555555556,3,5,61.75,1,0.5,0
prop-2,9,2,3,0,29,37,1,2,27,2,2,337,0,0,0.875,0.625,1,1,167.5,1,0.5,0
prop-2,9,5,4,0,20,26,4,2,18,4,0.9375,113,0,0,0.94,0.583333333,3,6,20.8,3,1,0
prop-2,9,5,7,0,17,19,4,1,16,1,0.916666667,76,0,0,0.888888889,0.666666667,2,3,13.6,1,0.6,0
prop-2,9,2,1,0,6,8,1,0,6,0,1,31,1,0,0,1,0,0,12,0,0,0
prop-2,9,2,3,0,9,14,1,0,9,2,2,50,0,0,0.961538462,0.666666667,2,4,24,2,1,0
prop-2,9,5,1,0,35,29,8,25,10,0,0.875,300,0.5,0,0,0.375,0,0,58.6,4,1.6,0
prop-2,9,4,4,0,15,37,4,0,15,3,1,147,0,0,0.978723404,0.555555556,3,9,35,1,0.5,0
prop-2,9,2,3,0,14,9,1,3,11,2,2,28,0,0,0.875,0.625,1,1,13,1,0.5,0
prop-2,9,2,1,0,35,37,1,0,35,0,1,176,1,0,0,1,0,0,70,0,0,0
prop-2,9,3,1,0,5,18,1,0,5,2,0.75,89,0.5,0,0,0.625,0,0,28,4,1.3333,0
prop-2,9,2,1,0,9,11,1,0,9,0,1,46,1,0,0,1,0,0,18,0,0,0
prop-2,9,2,3,0,8,11,1,1,7,2,2,35,0,0,0.875,0.666666667,1,1,16.5,1,0.5,0
prop-2,9,5,6,0,18,20,4,1,17,1,0.916666667,73,0,0,0.884615385,0.666666667,2,3,13,1,0.6,0
prop-2,9,4,7,0,11,13,4,2,9,1,1,43,0,0,0.923076923,0.555555556,2,2,9,1,0.5,0
prop-2,9,7,6,0,31,27,9,9,22,2,0.888888889,119,0,0,0.827586207,0.722222222,2,3,15.57142857,1,0.7143,0
prop-2,9,2,3,0,27,35,1,2,25,2,2,197,0,0,0.875,0.6,1,1,97.5,16,8,0
prop-2,9,2,3,0,1,3,1,0,1,1,2,7,0,0,0.96,1,1,1,2.5,1,0.5,0
prop-2,9,7,4,0,16,29,19,1,15,2,1,101,0,0,0.8,0.366666667,2,4,13,1,0.7143,0
prop-2,9,2,3,0,21,30,1,2,19,2,2,241,0,0,0.875,0.625,2,2,119.5,1,0.5,0
prop-2,9,6,6,0,22,19,3,9,13,1,0.866666667,72,0,0,0.857142857,0.733333333,2,3,10.5,1,0.6667,0
prop-2,9,2,3,0,12,13,1,1,11,2,2,51,0,0,0.875,0.625,1,1,24.5,1,0.5,0
prop-2,9,2,1,0,13,15,1,0,13,0,1,66,1,0,0,1,0,0,26,0,0,0
prop-2,9,2,3,0,13,9,1,3,10,2,2,36,0,0,0.875,0.625,1,1,17,2,1,0
prop-2,9,8,1,0,24,82,26,3,22,4,0.964285714,517,0.25,0,0,0.285714286,0,0,63.125,15,5,0
prop-2,9,2,1,0,3,5,1,0,3,0,1,16,1,0,0,1,0,0,6,0,0,0
prop-2,9,5,5,0,14,17,4,1,13,1,0.916666667,58,0,0,0.88,0.666666667,2,3,10,1,0.6,0
prop-2,9,22,4,4,54,118,229,4,50,3,0.904761905,1763,0,0,0.447368421,0.185314685,1,1,79.09090909,6,2.0909,1
prop-2,9,2,3,0,23,30,1,1,22,2,1,204,0,0,0.875,0.625,1,1,100.5,1,0.5,0
prop-2,9,2,1,0,101,103,1,0,101,0,1,511,1,0,0,1,0,0,204,0,0,0
prop-2,9,5,3,2,13,23,2,2,11,3,0.75,115,0.333333333,0,0.934782609,0.583333333,2,3,21.4,2,0.8,0
prop-2,9,2,3,0,19,26,1,2,17,2,2,115,0,0,0.875,0.625,1,1,56.5,1,0.5,2
prop-2,9,4,4,0,38,76,6,2,36,2,1,670,0,0,0.85,0.333333333,2,3,166.25,3,1.5,0
prop-2,9,2,3,0,14,19,1,1,13,2,2,85,0,0,0.875,0.625,1,1,41.5,1,0.5,0
prop-2,9,4,4,0,25,40,4,1,24,3,1,162,0,0,0.966666667,0.555555556,3,5,38.75,1,0.5,0
prop-2,9,2,3,0,11,8,1,3,8,2,2,25,0,0,0.875,0.625,1,1,11.5,1,0.5,0
prop-2,9,3,3,0,15,22,1,3,12,2,0.5,88,1,0,0.875,0.625,1,1,28,10,3.3333,0
prop-2,9,2,3,0,23,24,1,2,21,2,2,123,0,0,0.875,0.6,1,1,60.5,1,0.5,0
prop-2,9,6,4,0,15,23,13,1,14,1,1,79,0,0,0.833333333,0.6,2,5,11.66666667,2,0.8333,0
prop-2,9,5,5,0,12,18,8,1,11,1,1,54,0,0,0.88,0.666666667,2,3,9.2,1,0.6,0
prop-2,9,2,1,0,37,6,1,37,0,0,1,988,0,0,0,1,0,0,478,0,0,0
prop-2,9,2,3,0,13,12,1,1,12,2,2,46,0,0,0.875,0.666666667,1,1,22,3,1.5,0
prop-2,9,2,3,0,13,11,1,2,11,2,2,45,0,0,0.875,0.625,1,1,21.5,2,1,0
prop-2,9,3,3,0,21,23,3,1,20,2,2,92,0,0,0.777777778,0.444444444,2,2,29.66666667,9,4,0
prop-2,9,4,3,0,12,19,0,0,12,4,0.666666667,340,0,0,0.857142857,0.571428571,0,0,83.5,1,0.75,0
prop-2,9,2,3,0,14,9,1,2,12,2,2,33,0,0,0.875,0.625,1,1,15.5,2,1,0
prop-2,9,5,7,0,17,18,4,2,15,1,0.916666667,68,0,0,0.888888889,0.666666667,2,3,12,1,0.6,0
prop-2,9,6,4,0,18,21,9,1,17,1,0.933333333,77,0,0,0.833333333,0.6,2,5,11.33333333,1,0.6667,0
prop-2,9,2,3,0,10,16,1,1,9,2,2,56,0,0,0.875,0.666666667,1,1,27,3,1.5,0
prop-2,9,16,1,9,33,84,76,9,24,10,0.873333333,572,0.8,2,0,0.222222222,0,0,34.125,19,2.3125,0
prop-2,9,6,4,0,17,32,13,3,14,1,1,136,0,0,0.833333333,0.533333333,2,4,21.16666667,1,0.6667,0
prop-2,9,2,3,0,12,16,1,0,12,2,1,56,0,0,0.875,0.666666667,1,1,26.5,2,1,0
prop-2,9,2,2,0,6,9,1,1,5,2,2,22,0,0,0.928571429,0.666666667,0,0,10,1,0.5,0
prop-2,9,5,7,0,23,25,4,1,22,1,0.916666667,96,0,0,0.892857143,0.666666667,2,3,17.6,1,0.6,0
prop-2,9,5,5,0,16,17,4,2,14,1,0.916666667,61,0,0,0.88,0.666666667,2,3,10.6,1,0.6,0
prop-2,9,4,4,0,10,18,4,1,9,3,1,87,0,0,0.978723404,0.555555556,3,9,20,1,0.5,0
prop-2,9,2,3,0,15,6,1,6,9,2,2,16,0,0,0.875,0.625,1,1,7,1,0.5,0
prop-2,9,4,4,0,23,32,4,1,22,3,1,136,0,0,0.978723404,0.555555556,3,6,32.25,1,0.5,0
prop-2,9,2,1,0,21,23,1,0,21,0,1,106,1,0,0,1,0,0,42,0,0,0
prop-2,9,6,6,0,21,22,3,4,17,1,0.866666667,85,0,0,0.857142857,0.733333333,2,3,12.66666667,1,0.6667,0
prop-2,9,7,4,0,18,32,19,0,18,1,0.966666667,229,0.2,0,0.891304348,0.5,2,4,31,2,0.8571,0
prop-2,9,1,5,0,2,2,0,0,2,1,2,4,0,0,1,1,0,0,3,0,0,0
prop-2,9,5,6,0,20,23,4,1,19,1,0.916666667,84,0,0,0.884615385,0.666666667,2,3,15.2,1,0.6,0
prop-2,9,2,4,0,25,25,1,1,24,2,2,159,0,0,0.944444444,0.6,1,1,78.5,1,0.5,0
prop-2,9,2,4,0,18,15,1,1,17,2,2,49,0,0,0.944444444,0.625,2,2,23.5,1,0.5,0
prop-2,9,2,2,0,17,26,1,1,16,2,1,125,0,0,0.8,0.666666667,1,1,61,1,0.5,0
prop-2,9,6,4,0,18,35,15,1,17,1,1,177,0,0,0.857142857,0.404761905,1,3,27.83333333,5,2,0
prop-2,9,6,5,0,16,18,9,1,15,2,0.933333333,69,0,0,0.846153846,0.44,2,4,10,1,0.6667,0
prop-2,9,4,4,0,11,11,6,2,9,1,1.333333333,36,1,0,0.90625,0.4375,2,2,7.75,1,0.75,0
prop-2,9,4,6,0,11,13,4,2,9,1,1,43,0,0,0.92,0.555555556,2,2,9,1,0.5,0
prop-2,9,2,3,0,14,21,1,4,10,2,2,74,0,0,0.875,0.625,2,2,36,8,4,0
prop-2,9,2,3,0,11,25,1,1,10,2,2,91,0,0,0.875,0.666666667,1,1,44.5,6,3,0
prop-2,9,5,6,0,24,30,4,2,22,1,0.916666667,124,0,0,0.888888889,0.666666667,2,3,23.2,1,0.6,0
prop-2,9,8,4,0,32,75,26,1,31,3,0.964285714,616,0,0,0.914285714,0.428571429,3,6,75.5,6,1.375,1
prop-2,9,2,3,0,25,19,1,2,23,2,2,103,0,0,0.875,0.625,1,1,50.5,1,0.5,0
prop-2,9,2,3,0,7,6,1,1,6,2,2,16,0,0,0.875,0.625,1,1,7,1,0.5,0
prop-2,9,2,2,0,7,20,1,1,6,2,2,127,0,0,0.962962963,0.666666667,1,2,62.5,8,4,0
prop-2,9,2,3,0,6,8,1,1,5,2,2,23,0,0,0.875,0.666666667,1,1,10.5,2,1,0
prop-2,9,5,6,0,2,9,10,0,2,5,1.25,28,0,0,0.962962963,0.65,1,1,4.4,1,0.2,0
prop-2,9,2,1,0,25,30,1,1,24,1,2,166,0,0,0,0.5,0,0,82,22,11,0
prop-2,9,4,5,0,12,13,4,3,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,0
prop-2,9,2,3,0,13,15,1,2,11,2,2,61,0,0,0.875,0.625,1,1,29.5,5,2.5,0
prop-2,9,2,1,0,23,25,1,0,23,0,1,116,1,0,0,1,0,0,46,0,0,0
prop-2,9,2,4,0,28,22,1,3,25,2,2,99,0,0,0.944444444,0.625,2,2,48.5,1,0.5,0
prop-2,9,4,5,0,30,55,4,2,28,3,1.19047619,293,0.571428571,0,0.960784314,0.555555556,4,9,70.5,1,0.5,0
prop-2,9,5,5,2,22,29,8,3,19,3,1,109,0,0,0.942307692,0.5,4,7,20.2,1,0.6,0
prop-2,9,5,6,0,14,17,4,1,13,1,0.916666667,60,0,0,0.884615385,0.666666667,2,3,10.4,1,0.6,0
prop-2,9,5,5,0,16,17,4,2,14,1,0.916666667,61,0,0,0.88,0.666666667,2,3,10.6,1,0.6,0
prop-2,9,8,4,1,20,44,20,1,19,1,0.785714286,351,0.75,0,0.8,0.392857143,1,5,42.375,27,5,0
prop-2,9,3,2,7,14,5,3,7,7,3,2,15,0,0,0.666666667,0.583333333,0,0,4,1,0.6667,0
prop-2,9,6,4,0,14,18,15,1,13,1,1.2,77,1,0,0.861111111,0.75,1,2,11.66666667,6,1.6667,0
prop-2,9,2,3,0,15,10,1,1,14,2,2,37,0,0,0.875,0.625,1,1,17.5,2,1,0
prop-2,9,2,3,0,11,17,1,0,11,2,2,78,0,0,0.875,0.583333333,2,2,38,1,0.5,0
prop-2,9,2,1,0,125,127,1,0,125,0,1,666,1,0,0,1,0,0,266,0,0,0
prop-2,9,5,1,0,25,21,8,6,19,3,0.875,148,0.5,0,0,0.3,0,0,28.2,2,1,0
prop-2,9,7,4,0,21,39,9,6,15,5,0.888888889,427,0,0,0.948453608,0.541666667,3,10,59.57142857,1,0.7143,0
prop-2,9,2,5,0,9,4,1,1,8,2,2,13,0,0,0.947368421,0.625,1,1,5.5,1,0.5,0
prop-2,9,2,4,0,105,14,1,88,17,2,2,56,0,0,0.944444444,0.625,1,3,27,3,1.5,0
prop-2,9,2,3,0,25,16,1,5,20,2,2,62,0,0,0.875,0.625,1,1,30,5,2.5,0
prop-2,9,3,4,0,58,48,3,13,45,2,0.5,364,0,0,0.894736842,0.571428571,1,1,119.6666667,1,0.6667,0
prop-2,9,16,3,1,30,105,18,3,27,12,0.786666667,879,0.4,0,0.754385965,0.253333333,2,2,53.625,16,2.375,0
prop-2,9,5,5,0,12,17,8,1,11,1,1,60,0,0,0.88,0.5,2,5,10.4,1,0.6,2
prop-2,9,2,3,0,11,20,1,1,10,2,2,81,0,0,0.875,0.666666667,1,1,39.5,5,2.5,0
prop-2,9,2,2,0,1,5,1,0,1,1,2,29,0,0,0.9375,0.75,2,3,13.5,4,2,0
prop-2,9,2,3,0,19,22,1,3,16,2,2,100,0,0,0.875,0.625,1,1,49,1,0.5,0
prop-2,9,2,3,0,17,19,1,4,13,2,2,77,0,0,0.875,0.625,1,1,37.5,1,0.5,0
prop-2,9,2,3,0,16,14,1,1,15,2,2,58,0,0,0.875,0.625,1,1,28,3,1.5,0
prop-2,9,5,6,0,27,23,4,8,19,1,0.916666667,92,0,0,0.884615385,0.666666667,2,3,16.8,1,0.6,0
prop-2,9,3,1,0,7,13,3,5,2,2,1.5,144,1,0,0,0.555555556,0,0,46.33333333,3,2,0
prop-2,9,5,7,0,15,18,4,0,15,1,0.916666667,64,0,0,0.888888889,0.666666667,2,3,11.2,1,0.6,0
prop-2,9,2,2,0,9,16,1,1,8,2,2,68,0,0,0.9375,0.666666667,1,1,33,3,1.5,0
prop-2,9,5,8,0,18,20,4,1,17,1,0.916666667,75,0,0,0.896551724,0.666666667,2,3,13.4,1,0.6,0
prop-2,9,5,6,0,14,18,4,1,13,1,0.916666667,72,0,0,0.884615385,0.666666667,2,3,12.8,1,0.6,0
prop-2,9,2,3,0,10,13,1,2,8,2,2,61,0,0,0.875,0.625,1,1,29.5,4,2,0
prop-2,9,0,1,0,16,0,0,16,0,0,2,53,0,0,0,0,0,0,0,0,0,0
prop-2,9,5,6,0,25,25,4,6,19,1,0.916666667,96,0,0,0.884615385,0.666666667,2,3,17.6,1,0.6,0
prop-2,9,5,7,0,17,25,4,1,16,1,0.916666667,88,0,0,0.888888889,0.666666667,3,4,16,1,0.6,0
prop-2,9,5,5,0,18,29,8,5,13,4,1,105,0,0,0.942307692,0.5,4,11,19.4,1,0.6,0
prop-2,9,3,3,0,18,21,3,1,17,2,2,95,0,0,0.777777778,0.444444444,1,1,30.66666667,2,1,0
prop-2,9,2,1,0,17,19,1,0,17,0,1,91,1,0,0,1,0,0,36,0,0,0
prop-2,9,4,6,0,12,13,4,3,9,1,1,43,0,0,0.92,0.555555556,2,2,9,1,0.5,0
prop-2,9,2,3,0,13,6,1,5,8,2,2,40,0,0,0.875,0.625,1,1,19,1,0.5,0
prop-2,9,5,8,0,24,21,4,7,17,1,0.916666667,75,0,0,0.896551724,0.666666667,2,3,13.4,1,0.6,0
prop-2,9,5,7,0,17,18,4,2,15,1,0.916666667,68,0,0,0.888888889,0.666666667,2,3,12,1,0.6,0
prop-2,9,2,4,0,30,32,1,2,28,2,2,138,0,0,0.944444444,0.625,2,3,68,1,0.5,1
prop-2,9,2,3,0,20,33,1,0,20,2,2,160,0,0,0.875,0.625,2,2,79,9,4.5,0
prop-2,9,19,1,0,101,92,61,50,51,15,0.777777778,692,0.2,0,0,0.177083333,0,0,35.15789474,8,3.1579,3
prop-2,9,2,3,0,26,30,1,1,25,2,2,145,0,0,0.875,0.625,1,1,71.5,13,6.5,1
prop-2,9,2,2,0,31,78,1,0,31,2,1,273,0,0,0.9,0.666666667,1,4,134,10,5,0
prop-2,9,2,1,0,3,5,1,0,3,0,1,16,1,0,0,1,0,0,6,0,0,0
prop-2,9,2,3,0,8,8,1,1,7,2,2,20,0,0,0.875,0.666666667,1,1,9,1,0.5,0
prop-2,9,2,3,0,16,16,1,1,15,2,2,64,0,0,0.875,0.6,1,1,31,5,2.5,0
prop-2,9,0,1,0,13,0,0,13,0,0,2,18,0,0,0,0,0,0,0,0,0,0
prop-2,9,2,3,0,14,10,1,3,11,2,2,29,0,0,0.875,0.625,1,1,13.5,3,1.5,0
prop-2,9,3,2,0,31,42,3,1,30,2,1,281,0,0,0.666666667,0.466666667,0,0,92.33333333,3,1.3333,0
prop-2,9,2,1,0,12,14,1,0,12,0,1,61,1,0,0,1,0,0,24,0,0,0
prop-2,9,7,5,0,18,32,15,6,12,5,0.944444444,147,0,0,0.907407407,0.444444444,4,10,19.57142857,1,0.7143,0
prop-2,9,2,3,0,2,8,1,0,2,1,1,35,0,0,0.941176471,0.75,2,3,16,2,1,0
prop-2,9,2,1,0,8,10,1,0,8,0,1,41,1,0,0,1,0,0,16,0,0,0
prop-2,9,4,4,0,18,41,4,1,17,3,1,181,0,0,0.978723404,0.555555556,3,8,43.5,1,0.5,0
prop-2,9,2,1,0,9,11,1,0,9,0,1,46,1,0,0,1,0,0,18,0,0,0
prop-2,9,33,1,0,8,34,526,0,8,33,0.96875,95,0,0,0,0.128787879,0,0,1.848484848,1,0.9697,0
prop-2,9,7,4,4,42,65,15,8,34,4,0.944444444,448,0,0,0.907407407,0.4,3,5,62.57142857,1,0.7143,0
prop-2,9,2,1,0,7,9,1,0,7,0,1,36,1,0,0,1,0,0,14,0,0,0
prop-2,9,2,1,0,112,114,1,0,112,0,1,596,1,0,0,1,0,0,238,0,0,0
prop-2,9,6,5,0,16,22,13,1,15,2,1,61,0,0,0.846153846,0.666666667,2,3,8.666666667,1,0.6667,0
prop-2,9,2,3,0,14,12,1,4,10,2,2,60,0,0,0.875,0.583333333,1,1,29,1,0.5,0
prop-2,9,4,2,0,7,29,4,1,6,2,0.888888889,235,1,0,0.888888889,0.555555556,1,4,57,20,5.25,0
prop-2,9,4,4,0,23,50,4,1,22,3,1,205,0,0,0.966666667,0.555555556,3,5,49.5,1,0.5,0
prop-2,9,3,3,0,22,20,1,1,21,2,0.5,80,1,0,0.875,0.6,1,1,25.33333333,1,0.3333,0
prop-2,9,9,4,0,34,80,0,0,34,1,0.909090909,743,0.181818182,2,0.836734694,0.277777778,2,6,80.33333333,5,1.8889,0
prop-2,9,3,3,0,10,15,1,1,9,2,0.75,58,0.5,0,0.875,0.625,1,1,17.66666667,3,1,0
prop-2,9,3,2,0,6,9,3,1,5,2,2,56,0,0,0.923076923,0.555555556,1,2,17.66666667,3,1.3333,0
prop-2,9,5,8,0,19,21,4,2,17,1,0.916666667,75,0,0,0.896551724,0.666666667,2,3,13.4,1,0.6,0
prop-2,9,15,1,0,49,34,21,49,0,13,0.946428571,299,0.125,21,0,0.303571429,0,0,17.33333333,3,1.2,0
prop-2,9,5,6,0,13,16,4,1,12,1,0.916666667,60,0,0,0.884615385,0.666666667,2,3,10.4,1,0.6,0
prop-2,9,8,4,0,17,24,16,2,15,1,0.904761905,90,0,0,0.769230769,0.666666667,2,5,9.875,1,0.75,0
prop-2,9,6,5,0,19,22,3,2,17,1,0.866666667,85,0,0,0.846153846,0.733333333,2,3,12.66666667,1,0.6667,0
prop-2,9,2,4,0,20,17,1,1,19,2,2,108,0,0,0.944444444,0.625,2,2,53,1,0.5,0
prop-2,9,2,2,0,15,13,1,6,9,2,2,47,0,0,0.8,0.666666667,0,0,22.5,1,0.5,0
prop-2,9,2,1,0,4,6,1,0,4,2,2,25,0,0,0,0.75,0,0,11.5,3,1.5,0
prop-2,9,2,3,0,16,17,1,3,13,2,1,67,0,0,0.875,0.625,1,1,32,4,2,0
prop-2,9,4,4,0,5,7,6,1,4,1,2,16,0,0,0.90625,0.4375,2,2,3,1,0.75,0
prop-2,9,5,5,0,1,9,10,0,1,5,1.25,28,0,0,0.962962963,0.65,1,1,4.4,1,0.2,0
prop-2,9,5,7,0,15,18,4,0,15,1,0.916666667,64,0,0,0.888888889,0.666666667,2,3,11.2,1,0.6,0
prop-2,9,5,3,1,13,29,2,1,12,3,0.75,131,0.333333333,0,0.934782609,0.583333333,1,1,24.6,2,0.8,0
prop-2,9,5,6,0,13,15,4,3,10,1,0.916666667,53,0,0,0.884615385,0.666666667,2,3,9,1,0.6,0
prop-2,9,3,4,0,10,23,1,0,10,2,0.9,146,0.4,0,0.956521739,0.75,0,0,46,3,1,0
prop-2,9,46,1,0,11,47,1035,0,11,46,2,129,0,0,0,0.10367893,0,0,1.804347826,1,0.9783,0
prop-2,9,2,4,0,9,4,1,2,7,2,2,11,0,0,0.944444444,0.625,1,1,4.5,1,0.5,0
prop-2,9,5,2,0,27,65,2,0,27,3,0.9,407,0.3,1,0.85,0.5625,1,1,78.4,13,3,0
prop-2,9,2,3,0,20,15,1,1,19,2,2,68,0,0,0.875,0.625,1,1,33,1,0.5,0
prop-2,9,10,3,2,27,136,0,3,24,8,0.703703704,624,0.333333333,0,0.843137255,0.527777778,1,2,61.1,2,1,0
prop-2,9,2,3,0,16,18,1,1,15,2,2,80,0,0,0.875,0.625,1,1,39,1,0.5,0
prop-2,9,2,3,0,13,11,1,2,11,2,2,35,0,0,0.875,0.625,2,2,16.5,3,1.5,0
prop-2,9,2,5,0,3,4,1,0,3,2,2,10,0,0,0.96875,0.666666667,2,2,4,1,0.5,0
prop-2,9,2,3,0,14,10,1,1,13,2,2,34,0,0,0.875,0.625,1,1,16,3,1.5,0
prop-2,9,2,3,0,16,20,1,4,12,2,1,72,0,0,0.875,0.666666667,1,1,34.5,4,2,0
prop-2,9,2,1,0,26,28,1,0,26,0,1,131,1,0,0,1,0,0,52,0,0,0
prop-2,9,3,3,0,15,12,3,1,14,2,2,44,0,0,0.777777778,0.466666667,1,1,13.66666667,3,1.3333,0
prop-2,9,4,2,0,4,10,4,0,4,2,0.888888889,46,0.666666667,0,0.8,0.666666667,1,1,9.75,1,0.5,0
prop-2,9,2,1,0,21,6,1,19,2,2,2,28,0,0,0,0.75,0,0,13,2,1,0
prop-2,9,2,3,0,23,19,1,1,22,2,2,101,0,0,0.875,0.625,1,1,49.5,1,0.5,0
prop-2,9,2,3,0,8,9,1,1,7,2,2,29,0,0,0.875,0.625,1,1,13.5,1,0.5,0
prop-2,9,2,4,0,16,9,1,1,15,2,2,46,0,0,0.944444444,0.625,2,2,22,1,0.5,0
prop-2,9,2,2,0,4,5,1,0,4,2,2,23,0,0,0.666666667,0.625,1,1,10.5,1,0.5,0
prop-2,9,2,4,0,31,27,1,1,30,2,2,123,0,0,0.944444444,0.625,2,2,60.5,1,0.5,0
prop-2,9,5,6,0,13,16,4,1,12,1,0.916666667,63,0,0,0.884615385,0.666666667,2,3,11,1,0.6,0
prop-2,9,4,4,0,11,26,4,0,11,1,1,292,0.285714286,0,0.953488372,0.666666667,1,1,70.25,3,1,1
prop-2,9,2,3,0,15,9,1,2,13,2,2,31,0,0,0.875,0.625,1,1,14.5,3,1.5,0
prop-2,9,2,3,0,15,13,1,4,11,2,2,79,0,0,0.875,0.583333333,1,1,38.5,1,0.5,0
prop-2,9,2,4,0,40,46,1,2,38,2,2,407,0,0,0.944444444,0.625,2,2,202.5,1,0.5,1
prop-2,9,4,5,0,11,13,4,2,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,0
prop-2,9,22,1,0,42,51,169,40,2,19,0.900226757,722,0.476190476,18,0,0.228571429,0,0,30.86363636,3,1.1818,0
prop-2,9,6,4,0,15,53,9,2,13,4,0.933333333,328,0,0,0.958333333,0.5,3,9,53.16666667,1,0.6667,0
prop-2,9,5,6,0,13,16,4,1,12,1,0.916666667,60,0,0,0.884615385,0.666666667,2,3,10.4,1,0.6,0
prop-2,9,4,1,0,3,21,0,1,2,3,0.666666667,110,0.666666667,0,0,0.666666667,0,0,25.75,3,1,0
prop-2,9,5,4,0,15,18,8,3,12,4,1,70,0,0,0.94,0.5,3,6,12.4,1,0.6,0
prop-2,9,6,4,4,18,31,13,6,12,3,1,102,0,0,0.936507937,0.466666667,3,5,15.5,1,0.6667,0
prop-2,9,5,4,0,12,12,10,1,11,1,2,35,0,0,0.878787879,0.55,2,3,6,1,0.8,0
prop-2,9,5,6,0,15,17,4,2,13,1,0.916666667,59,0,0,0.884615385,0.666666667,2,3,10.2,1,0.6,0
prop-2,9,4,4,0,25,40,4,1,24,3,1,162,0,0,0.966666667,0.555555556,3,5,38.75,1,0.5,0
prop-2,9,5,4,0,18,25,4,2,16,4,0.916666667,188,0,0,0.942307692,0.666666667,3,6,36,1,0.6,0
prop-2,9,5,6,0,15,17,4,1,14,1,0.916666667,61,0,0,0.884615385,0.666666667,2,3,10.6,1,0.6,0
prop-2,9,4,4,0,18,35,4,4,14,3,1,113,0,0,0.961538462,0.555555556,3,4,26.5,1,0.5,0
prop-2,9,2,1,0,5,7,1,0,5,0,1,26,1,0,0,1,0,0,10,0,0,0
prop-2,9,2,3,0,9,7,1,1,8,2,2,21,0,0,0.875,0.625,1,1,9.5,1,0.5,0
prop-2,9,2,1,0,73,75,1,0,73,0,1,671,1,0,0,1,0,0,268,0,0,0
prop-2,9,4,5,0,18,18,6,3,15,2,2,89,0,0,0.88,0.541666667,3,4,21.25,2,1,0
prop-2,9,6,1,0,25,58,9,1,25,2,1,471,0.5,0,0,0.32,0,0,76.83333333,4,1.3333,0
