classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::mylyn::internal::bugzilla::ui::BugzillaResultMatchAdapter ; 15 ; 0 ; 1 ; 2 ; 42.0 ; 6.0 ; 2.8 ; 34.0 ; 6.0 ; 2.26667 ; 8.0 ; 3.0 ; 0.533333 ; 164.0 ; 25.9694 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::preferences::ContextUiPreferencePage ; 22 ; 0 ; 0 ; 2 ; 157.0 ; 57.0 ; 7.13636 ; 645.0 ; 511.0 ; 29.3182 ; -488.0 ; 29.0 ; -22.1818 ; 137.286 ; 70.0409 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::core::collection::DataOverviewCollector ; 8 ; 0 ; 1 ; 2 ; 73.0 ; 37.0 ; 9.125 ; 46.0 ; 34.0 ; 5.75 ; 27.0 ; 17.0 ; 3.375 ; 109.857 ; 68.6634 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::web::ui::WebUiBridgePlugin ; 18 ; 0 ; 1 ; 2 ; 70.0 ; 21.0 ; 3.88889 ; 45.0 ; 9.0 ; 2.5 ; 25.0 ; 12.0 ; 1.38889 ; 92.4286 ; 35.1571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::textile::core::validation::Messages ; 2 ; 0 ; 0 ; 1 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 19.8571 ; 2.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::ui::editor::JiraTaskEditorPageFactory ; 16 ; 1 ; 0 ; 2 ; 43.0 ; 16.0 ; 2.6875 ; 25.0 ; 4.0 ; 1.5625 ; 18.0 ; 14.0 ; 1.125 ; 50.4286 ; 8.35548 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::dev::InterestDecrementAction ; 4 ; 0 ; 0 ; 2 ; 7.0 ; 4.0 ; 1.75 ; 4.0 ; 2.0 ; 1.0 ; 3.0 ; 3.0 ; 0.75 ; 70.8571 ; 38.8367 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
upload::UsageAnalysis ; 9 ; 0 ; 0 ; 1 ; 141.0 ; 111.0 ; 15.6667 ; 30.0 ; 16.0 ; 3.33333 ; 111.0 ; 95.0 ; 12.3333 ; 103.714 ; 11.773 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::TaskActivityUtil ; 15 ; 1 ; 1 ; 3 ; 149.0 ; 53.0 ; 9.93333 ; 39.0 ; 10.0 ; 2.6 ; 110.0 ; 52.0 ; 7.33333 ; 81.0 ; 33.0892 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::actions::TaskContextAction ; 10 ; 0 ; 0 ; 2 ; 26.0 ; 5.0 ; 2.6 ; 26.0 ; 5.0 ; 2.6 ; 0.0 ; 3.0 ; 0.0 ; 118.714 ; 49.1593 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::resources::ui::ResourceChangeMonitor ; 24 ; 1 ; 1 ; 2 ; 294.0 ; 92.0 ; 12.25 ; 142.0 ; 61.0 ; 5.91667 ; 152.0 ; 47.0 ; 6.33333 ; 92.4286 ; 61.1934 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::markup::Block ; 4 ; 0 ; 0 ; 2 ; 33.0 ; 31.0 ; 8.25 ; 34.0 ; 28.0 ; 8.5 ; -1.0 ; 3.0 ; -0.25 ; 32.7143 ; 3.27273 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::ui::hyperlinks::DefaultResourceHyperlink ; 3 ; 0 ; 0 ; 2 ; 5.0 ; 4.0 ; 1.66667 ; 2.0 ; 1.0 ; 0.666667 ; 3.0 ; 3.0 ; 1.0 ; 31.8571 ; 5.31429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::Messages ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.42857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::FilterDefinitionConverter ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2.71429 ; 0 ; 1 ; 1 ; 0 ; 0 ; 1 ; 
org::eclipse::mylyn::internal::team::ui::ContextActiveChangeSetManager ; 35 ; 0 ; 2 ; 2 ; 240.0 ; 55.0 ; 6.85714 ; 183.0 ; 37.0 ; 5.22857 ; 57.0 ; 18.0 ; 1.62857 ; 92.4286 ; 48.1458 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::model::TracSeverity ; 7 ; 0 ; 0 ; 2 ; 9.0 ; 4.0 ; 1.28571 ; 6.0 ; 1.0 ; 0.857143 ; 3.0 ; 3.0 ; 0.428571 ; 133.0 ; 87.1746 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::ui::TracHyperlinkDetector ; 12 ; 0 ; 0 ; 3 ; 69.0 ; 27.0 ; 5.75 ; 149.0 ; 68.0 ; 12.4167 ; -80.0 ; 11.0 ; -6.66667 ; 105.714 ; 39.3271 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::views::ContextNodeOpenListener ; 14 ; 0 ; 0 ; 2 ; 110.0 ; 38.0 ; 7.85714 ; 43.0 ; 6.0 ; 3.07143 ; 67.0 ; 34.0 ; 4.78571 ; 139.714 ; 44.0506 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::xplanner::core::service::XPlannerService ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.42857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::AbstractChangeCompletionAction ; 8 ; 0 ; 0 ; 2 ; 28.0 ; 8.0 ; 3.5 ; 22.0 ; 7.0 ; 2.75 ; 6.0 ; 3.0 ; 0.75 ; 90.2857 ; 50.6633 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ccvs::Messages ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 19.1429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorNewCommentPart ; 15 ; 1 ; 0 ; 2 ; 62.0 ; 17.0 ; 4.13333 ; 357.0 ; 313.0 ; 23.8 ; -295.0 ; 17.0 ; -19.6667 ; 61.2857 ; 23.4977 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::BugzillaRepositoryConnector ; 169 ; 11 ; 4 ; 3 ; 2469.0 ; 474.0 ; 14.6095 ; 2181.0 ; 267.0 ; 12.9053 ; 288.0 ; 421.0 ; 1.70414 ; 131.571 ; 43.9193 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTextViewer ; 13 ; 0 ; 0 ; 3 ; 69.0 ; 21.0 ; 5.30769 ; 105.0 ; 88.0 ; 8.07692 ; -36.0 ; 20.0 ; -2.76923 ; 139.571 ; 50.3147 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::actions::InterestIncrementAction ; 6 ; 1 ; 0 ; 1 ; 8.0 ; 4.0 ; 1.33333 ; 8.0 ; 4.0 ; 1.33333 ; 0.0 ; 3.0 ; 0.0 ; 139.714 ; 82.625 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::editors::LayoutHint ; 4 ; 0 ; 0 ; 2 ; 55.0 ; 31.0 ; 13.75 ; 2.0 ; 1.0 ; 0.5 ; 53.0 ; 30.0 ; 13.25 ; 45.8571 ; 26.3065 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::Messages ; 2 ; 0 ; 0 ; 1 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 19.8571 ; 2.0 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugs::java::AbstractHyperlinkDetector ; 3 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 162.571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::xplanner::soap::XPlanner::XPlannerSoapBindingStub ; 6 ; 0 ; 0 ; 2 ; 2073.0 ; 2058.0 ; 345.5 ; 1970.0 ; 1956.0 ; 328.333 ; 103.0 ; 102.0 ; 17.1667 ; 93.7143 ; 39.0684 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::context::ui::commands::AttachContextHandler ; 6 ; 0 ; 0 ; 2 ; 6.0 ; 4.0 ; 1.0 ; 20.0 ; 15.0 ; 3.33333 ; -14.0 ; 3.0 ; -2.33333 ; 43.8571 ; 11.9286 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::util::TracXmlRpcClientRequest ; 4 ; 0 ; 0 ; 2 ; 6.0 ; 4.0 ; 1.5 ; 3.0 ; 1.0 ; 0.75 ; 3.0 ; 3.0 ; 0.75 ; 62.8571 ; 39.2381 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::phrase::SimpleWrappedPhraseModifier ; 7 ; 0 ; 0 ; 2 ; 38.0 ; 19.0 ; 5.42857 ; 22.0 ; 11.0 ; 3.14286 ; 16.0 ; 15.0 ; 2.28571 ; 32.7143 ; 8.0188 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::usage::UsageStatisticsSummary ; 5 ; 0 ; 0 ; 2 ; 7.0 ; 4.0 ; 1.4 ; 7.0 ; 4.0 ; 1.4 ; 0.0 ; 3.0 ; 0.0 ; 90.7143 ; 53.6122 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::progress::ProgressEvent ; 2 ; 0 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 184.857 ; 92.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::sync::SubmitTaskJob ; 17 ; 0 ; 0 ; 3 ; 57.0 ; 11.0 ; 3.35294 ; 46.0 ; 9.0 ; 2.70588 ; 11.0 ; 8.0 ; 0.647059 ; 46.1429 ; 9.48872 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::parser::builder::HtmlDocumentBuilder ; 15 ; 2 ; 0 ; 2 ; 775.0 ; 214.0 ; 51.6667 ; 413.0 ; 170.0 ; 27.5333 ; 362.0 ; 128.0 ; 24.1333 ; 32.7143 ; 15.503 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::block::HeadingBlock ; 2 ; 0 ; 0 ; 1 ; 2.0 ; 2.0 ; 1.0 ; 2.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 23.8571 ; 4.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::notifications::Messages ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 14.5714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssReader ; 5 ; 0 ; 0 ; 2 ; 9.0 ; 5.0 ; 1.8 ; 14.0 ; 11.0 ; 2.8 ; -5.0 ; 4.0 ; -1.0 ; 54.0 ; 30.0476 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::examples::jira::JiraClientExample ; 2 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 4.0 ; 4.0 ; 2.0 ; -4.0 ; 0.0 ; -2.0 ; 23.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::DisconnectRepositoryAction ; 2 ; 0 ; 0 ; 1 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 14.2857 ; 5.28571 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::SearchForRepositoryTask ; 4 ; 0 ; 0 ; 2 ; 6.0 ; 4.0 ; 1.5 ; 3.0 ; 1.0 ; 0.75 ; 3.0 ; 3.0 ; 0.75 ; 81.1429 ; 52.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::notifications::TaskListNotifier ; 8 ; 0 ; 0 ; 3 ; 25.0 ; 5.0 ; 3.125 ; 16.0 ; 5.0 ; 2.0 ; 9.0 ; 4.0 ; 1.125 ; 41.1429 ; 7.86857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::sandbox::dev::InterestDebuggingDecorator ; 15 ; 0 ; 1 ; 2 ; 28.0 ; 6.0 ; 1.86667 ; 23.0 ; 4.0 ; 1.53333 ; 5.0 ; 4.0 ; 0.333333 ; 92.0 ; 36.3878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::monitor::ui::AbstractPartTracker ; 6 ; 0 ; 0 ; 2 ; 9.0 ; 4.0 ; 1.5 ; 8.0 ; 5.0 ; 1.33333 ; 1.0 ; 3.0 ; 0.166667 ; 90.7143 ; 42.4921 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteComponent ; 9 ; 0 ; 0 ; 2 ; 98.0 ; 70.0 ; 10.8889 ; 104.0 ; 76.0 ; 11.5556 ; -6.0 ; 7.0 ; -0.666667 ; 110.714 ; 28.2668 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::core::Messages ; 2 ; 1 ; 0 ; 1 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 9.57143 ; 0.857143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::workingsets::TaskWorkingSetElementAdapter ; 11 ; 0 ; 0 ; 2 ; 20.0 ; 5.0 ; 1.81818 ; 14.0 ; 3.0 ; 1.27273 ; 6.0 ; 4.0 ; 0.545455 ; 91.2857 ; 35.9286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::model::TracComment ; 7 ; 0 ; 0 ; 2 ; 9.0 ; 4.0 ; 1.28571 ; 6.0 ; 1.0 ; 0.857143 ; 3.0 ; 3.0 ; 0.428571 ; 133.0 ; 95.5397 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::viewer::MarkupViewerConfiguration ; 5 ; 1 ; 0 ; 2 ; 5.0 ; 2.0 ; 1.0 ; 4.0 ; 2.0 ; 0.8 ; 1.0 ; 1.0 ; 0.2 ; 32.7143 ; 14.5429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::monitor::ui::PerspectiveChangeMonitor ; 8 ; 0 ; 0 ; 2 ; 28.0 ; 8.0 ; 3.5 ; 23.0 ; 8.0 ; 2.875 ; 5.0 ; 5.0 ; 0.625 ; 90.7143 ; 54.8469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::service::JiraAuthenticationException ; 10 ; 0 ; 0 ; 3 ; 38.0 ; 26.0 ; 3.8 ; 37.0 ; 26.0 ; 3.7 ; 1.0 ; 26.0 ; 0.1 ; 97.8571 ; 15.3421 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::core::util::anttask::MarkupTask ; 6 ; 1 ; 0 ; 2 ; 128.0 ; 89.0 ; 21.3333 ; 16.0 ; 8.0 ; 2.66667 ; 112.0 ; 89.0 ; 18.6667 ; 32.7143 ; 7.55692 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::internal::CycleChecker ; 2 ; 0 ; 0 ; 2 ; 5.0 ; 5.0 ; 2.5 ; 5.0 ; 5.0 ; 2.5 ; 0.0 ; 0.0 ; 0.0 ; 184.857 ; 92.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorPlanningPart ; 20 ; 1 ; 1 ; 3 ; 423.0 ; 265.0 ; 21.15 ; 198.0 ; 104.0 ; 9.9 ; 225.0 ; 161.0 ; 11.25 ; 61.0 ; 20.283 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::provisional::commons::ui::WorkbenchActionSupport ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 9.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::bugzilla::core::RepositoryReportFactory ; 32 ; 0 ; 0 ; 2 ; 261.0 ; 94.0 ; 8.15625 ; 372.0 ; 151.0 ; 11.625 ; -111.0 ; 30.0 ; -3.46875 ; 148.571 ; 10.1839 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::EntityReferenceReplacementToken ; 3 ; 0 ; 0 ; 2 ; 4.0 ; 2.0 ; 1.33333 ; 4.0 ; 2.0 ; 1.33333 ; 0.0 ; 0.0 ; 0.0 ; 32.7143 ; 7.28571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::commons::net::PollingOutputStream ; 2 ; 0 ; 0 ; 1 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 1.0 ; 1.0 ; 0.5 ; 45.8571 ; 19.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::ui::JavaUiBridge ; 47 ; 0 ; 3 ; 2 ; 220.0 ; 22.0 ; 4.68085 ; 269.0 ; 42.0 ; 5.7234 ; -49.0 ; 13.0 ; -1.04255 ; 164.0 ; 51.0389 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::confluence::core::phrase::ImagePhraseModifier ; 4 ; 0 ; 0 ; 2 ; 5.0 ; 3.0 ; 1.25 ; 5.0 ; 3.0 ; 1.25 ; 0.0 ; 0.0 ; 0.0 ; 32.7143 ; 6.11429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::help::CheatSheetContent ; 5 ; 1 ; 0 ; 2 ; 10.0 ; 7.0 ; 2.0 ; 10.0 ; 6.0 ; 2.0 ; 0.0 ; 1.0 ; 0.0 ; 32.7143 ; 3.94286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::tasks::ui::wizards::AbstractRepositorySettingsPage ; 77 ; 1 ; 2 ; 3 ; 2200.0 ; 348.0 ; 28.5714 ; 1366.0 ; 352.0 ; 17.7403 ; 834.0 ; 172.0 ; 10.8312 ; 118.714 ; 54.4022 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::LineBreakToken ; 3 ; 0 ; 0 ; 2 ; 3.0 ; 2.0 ; 1.0 ; 3.0 ; 2.0 ; 1.0 ; 0.0 ; 0.0 ; 0.0 ; 32.7143 ; 5.42857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::viewer::annotation::ImageAnnotation ; 3 ; 0 ; 0 ; 1 ; 13.0 ; 11.0 ; 4.33333 ; 2.0 ; 2.0 ; 0.666667 ; 11.0 ; 11.0 ; 3.66667 ; 24.7143 ; 9.69231 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::pde::ui::junit::TaskContextPdeJUnitTabGroup ; 9 ; 1 ; 0 ; 2 ; 16.0 ; 4.0 ; 1.77778 ; 18.0 ; 10.0 ; 2.0 ; -2.0 ; 3.0 ; -0.222222 ; 91.5714 ; 46.375 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::mediawiki::core::token::HyperlinkReplacementToken ; 3 ; 0 ; 0 ; 2 ; 5.0 ; 3.0 ; 1.66667 ; 5.0 ; 3.0 ; 1.66667 ; 0.0 ; 0.0 ; 0.0 ; 32.7143 ; 6.17143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::tasks::ui::util::bugzilla::BugzillaGeneratedCommentBlock ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6.0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::java::tasks::JavaStackTraceHyperlinkDetector ; 4 ; 0 ; 0 ; 1 ; 56.0 ; 53.0 ; 14.0 ; 36.0 ; 33.0 ; 9.0 ; 20.0 ; 20.0 ; 5.0 ; 47.5714 ; 25.352 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::layouts::algorithms::RadialLayoutAlgorithm ; 4 ; 1 ; 1 ; 2 ; 20.0 ; 10.0 ; 5.0 ; 9.0 ; 6.0 ; 2.25 ; 11.0 ; 9.0 ; 2.75 ; 184.857 ; 43.2714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::actions::OpenTaskSearchAction ; 5 ; 0 ; 0 ; 2 ; 23.0 ; 17.0 ; 4.6 ; 9.0 ; 4.0 ; 1.8 ; 14.0 ; 14.0 ; 2.8 ; 90.0 ; 47.0124 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::zest::core::widgets::GraphConnection ; 18 ; 0 ; 1 ; 1 ; 415.0 ; 145.0 ; 23.0556 ; 285.0 ; 137.0 ; 15.8333 ; 130.0 ; 54.0 ; 7.22222 ; 103.714 ; 6.83511 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::trac::core::client::TracXmlRpcClient ; 14 ; 0 ; 0 ; 2 ; 280.0 ; 101.0 ; 20.0 ; 177.0 ; 101.0 ; 12.6429 ; 103.0 ; 76.0 ; 7.35714 ; 39.5714 ; 19.2005 ; 3 ; 2 ; 1 ; 1 ; 1 ; 
org::eclipse::mylyn::wikitext::core::parser::Attributes ; 5 ; 1 ; 0 ; 2 ; 21.0 ; 14.0 ; 4.2 ; 9.0 ; 4.0 ; 1.8 ; 12.0 ; 10.0 ; 2.4 ; 32.7143 ; 4.85034 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::wikitext::ui::annotation::AnchorHrefAnnotation ; 5 ; 1 ; 0 ; 2 ; 5.0 ; 2.0 ; 1.0 ; 4.0 ; 2.0 ; 0.8 ; 1.0 ; 1.0 ; 0.2 ; 32.7143 ; 12.6857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::twiki::core::block::LiteralBlock ; 3 ; 0 ; 0 ; 1 ; 4.0 ; 3.0 ; 1.33333 ; 4.0 ; 3.0 ; 1.33333 ; 0.0 ; 0.0 ; 0.0 ; 23.8571 ; 5.28571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::wikitext::ui::editor::reconciler::MultiReconcilingStrategy ; 3 ; 0 ; 0 ; 1 ; 10.0 ; 9.0 ; 3.33333 ; 10.0 ; 9.0 ; 3.33333 ; 0.0 ; 0.0 ; 0.0 ; 32.7143 ; 1.71429 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::WorkLogConverter ; 3 ; 0 ; 0 ; 1 ; 32.0 ; 18.0 ; 10.6667 ; 22.0 ; 14.0 ; 7.33333 ; 10.0 ; 10.0 ; 3.33333 ; 15.7143 ; 8.1875 ; 1 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::team::ui::actions::Messages ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 14.8571 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::ui::editors::RepositoryTaskOutlineNode ; 17 ; 0 ; 0 ; 3 ; 106.0 ; 23.0 ; 6.23529 ; 95.0 ; 26.0 ; 5.58824 ; 11.0 ; 9.0 ; 0.647059 ; 139.571 ; 58.8612 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteEntity ; 9 ; 0 ; 0 ; 2 ; 92.0 ; 65.0 ; 10.2222 ; 95.0 ; 68.0 ; 10.5556 ; -3.0 ; 7.0 ; -0.333333 ; 110.714 ; 28.795 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::context::tests::support::DomContextReader ; 27 ; 0 ; 4 ; 3 ; 166.0 ; 33.0 ; 6.14815 ; 94.0 ; 13.0 ; 3.48148 ; 72.0 ; 30.0 ; 2.66667 ; 131.714 ; 71.8365 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::internal::tasks::core::WeekDateRange ; 9 ; 1 ; 1 ; 3 ; 163.0 ; 72.0 ; 18.1111 ; 30.0 ; 9.0 ; 3.33333 ; 133.0 ; 63.0 ; 14.7778 ; 44.7143 ; 21.4373 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::mylyn::context::tests::support::FileTool ; 4 ; 0 ; 0 ; 2 ; 13.0 ; 8.0 ; 3.25 ; 13.0 ; 9.0 ; 3.25 ; 0.0 ; 1.0 ; 0.0 ; 131.714 ; 52.3736 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
