classname ; numberOfVersionsUntil: ; numberOfFixesUntil: ; numberOfRefactoringsUntil: ; numberOfAuthorsUntil: ; linesAddedUntil: ; maxLinesAddedUntil: ; avgLinesAddedUntil: ; linesRemovedUntil: ; maxLinesRemovedUntil: ; avgLinesRemovedUntil: ; codeChurnUntil: ; maxCodeChurnUntil: ; avgCodeChurnUntil: ; ageWithRespectTo: ; weightedAgeWithRespectTo: ; bugs ; nonTrivialBugs ; majorBugs ; criticalBugs ; highPriorityBugs ; 
org::eclipse::jdt::core::dom::ConditionalExpression ; 36 ; 13 ; 0 ; 7 ; 614.0 ; 220.0 ; 17.0556 ; 384.0 ; 220.0 ; 10.6667 ; 230.0 ; 86.0 ; 6.38889 ; 333.143 ; 71.7064 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::LocalVariableBinding ; 54 ; 5 ; 0 ; 8 ; 621.0 ; 91.0 ; 11.5 ; 459.0 ; 91.0 ; 8.5 ; 162.0 ; 48.0 ; 3.0 ; 367.0 ; 116.731 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JavaModelOperation ; 90 ; 7 ; 0 ; 7 ; 2398.0 ; 590.0 ; 26.6444 ; 2072.0 ; 590.0 ; 23.0222 ; 326.0 ; 91.0 ; 3.62222 ; 367.0 ; 69.7218 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::CopyResourceElementsOperation ; 131 ; 20 ; 0 ; 7 ; 2700.0 ; 580.0 ; 20.6107 ; 2515.0 ; 580.0 ; 19.1985 ; 185.0 ; 42.0 ; 1.41221 ; 367.0 ; 79.1748 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::VariableDeclarationFragment ; 43 ; 13 ; 0 ; 8 ; 557.0 ; 190.0 ; 12.9535 ; 315.0 ; 190.0 ; 7.32558 ; 242.0 ; 100.0 ; 5.62791 ; 333.143 ; 76.6576 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::codegen::CaseLabel ; 27 ; 6 ; 0 ; 5 ; 287.0 ; 81.0 ; 10.6296 ; 280.0 ; 81.0 ; 10.3704 ; 7.0 ; 7.0 ; 0.259259 ; 367.0 ; 88.5903 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::DeleteElementsOperation ; 60 ; 8 ; 0 ; 7 ; 653.0 ; 163.0 ; 10.8833 ; 626.0 ; 163.0 ; 10.4333 ; 27.0 ; 17.0 ; 0.45 ; 367.0 ; 74.995 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnMessageSend ; 43 ; 3 ; 0 ; 6 ; 392.0 ; 71.0 ; 9.11628 ; 318.0 ; 71.0 ; 7.39535 ; 74.0 ; 52.0 ; 1.72093 ; 367.0 ; 61.2591 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::PackageBinding ; 59 ; 7 ; 0 ; 9 ; 588.0 ; 205.0 ; 9.9661 ; 594.0 ; 205.0 ; 10.0678 ; -6.0 ; 21.0 ; -0.101695 ; 367.0 ; 79.0481 ; 4 ; 0 ; 3 ; 1 ; 0 ; 
org::eclipse::jdt::internal::core::search::TypeNameMatchRequestorWrapper ; 11 ; 1 ; 0 ; 3 ; 194.0 ; 141.0 ; 17.6364 ; 78.0 ; 33.0 ; 7.09091 ; 116.0 ; 121.0 ; 10.5455 ; 89.0 ; 6.10604 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::TagElement ; 31 ; 8 ; 0 ; 7 ; 508.0 ; 87.0 ; 16.3871 ; 85.0 ; 9.0 ; 2.74194 ; 423.0 ; 87.0 ; 13.6452 ; 229.714 ; 7.75506 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::CompilationUnit ; 120 ; 31 ; 0 ; 12 ; 3335.0 ; 544.0 ; 27.7917 ; 2024.0 ; 588.0 ; 16.8667 ; 1311.0 ; 125.0 ; 10.925 ; 333.143 ; 131.366 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ExpressionStatement ; 38 ; 13 ; 0 ; 7 ; 359.0 ; 135.0 ; 9.44737 ; 216.0 ; 135.0 ; 5.68421 ; 143.0 ; 58.0 ; 3.76316 ; 333.143 ; 71.4314 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::PossibleMatch ; 38 ; 3 ; 0 ; 9 ; 161.0 ; 27.0 ; 4.23684 ; 138.0 ; 21.0 ; 3.63158 ; 23.0 ; 14.0 ; 0.605263 ; 248.143 ; 67.559 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::ArrayBinding ; 81 ; 7 ; 0 ; 9 ; 796.0 ; 143.0 ; 9.82716 ; 565.0 ; 143.0 ; 6.97531 ; 231.0 ; 47.0 ; 2.85185 ; 367.0 ; 132.518 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::formatter::DefaultCodeFormatterConstants ; 119 ; 55 ; 0 ; 9 ; 8425.0 ; 2042.0 ; 70.7983 ; 2635.0 ; 594.0 ; 22.1429 ; 5790.0 ; 2013.0 ; 48.6555 ; 246.571 ; 30.3109 ; 2 ; 1 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocArgumentExpression ; 37 ; 7 ; 0 ; 8 ; 120.0 ; 16.0 ; 3.24324 ; 101.0 ; 29.0 ; 2.72973 ; 19.0 ; 9.0 ; 0.513513 ; 239.143 ; 61.5 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMField ; 42 ; 6 ; 0 ; 7 ; 1347.0 ; 618.0 ; 32.0714 ; 1432.0 ; 637.0 ; 34.0952 ; -85.0 ; 5.0 ; -2.02381 ; 367.0 ; 35.6825 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashtableOfObjectToInt ; 7 ; 2 ; 0 ; 3 ; 64.0 ; 25.0 ; 9.14286 ; 49.0 ; 26.0 ; 7.0 ; 15.0 ; 8.0 ; 2.14286 ; 184.571 ; 24.154 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::util::ClassFileBytesDisassembler ; 11 ; 6 ; 0 ; 5 ; 39.0 ; 8.0 ; 3.54545 ; 14.0 ; 5.0 ; 1.27273 ; 25.0 ; 7.0 ; 2.27273 ; 288.143 ; 107.689 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionParser ; 244 ; 19 ; 0 ; 8 ; 10254.0 ; 1386.0 ; 42.0246 ; 5777.0 ; 1386.0 ; 23.6762 ; 4477.0 ; 564.0 ; 18.3484 ; 367.0 ; 132.341 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::LocalVariableLocator ; 29 ; 4 ; 0 ; 8 ; 172.0 ; 63.0 ; 5.93103 ; 146.0 ; 75.0 ; 5.03448 ; 26.0 ; 7.0 ; 0.896552 ; 243.0 ; 22.7566 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::PrimitiveType ; 34 ; 12 ; 0 ; 7 ; 433.0 ; 238.0 ; 12.7353 ; 303.0 ; 238.0 ; 8.91176 ; 130.0 ; 60.0 ; 3.82353 ; 333.143 ; 55.2118 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::impl::DoubleConstant ; 37 ; 6 ; 0 ; 6 ; 252.0 ; 66.0 ; 6.81081 ; 258.0 ; 66.0 ; 6.97297 ; -6.0 ; 12.0 ; -0.162162 ; 367.0 ; 45.5635 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::CodeSnippetEnvironment ; 20 ; 6 ; 0 ; 4 ; 187.0 ; 89.0 ; 9.35 ; 179.0 ; 89.0 ; 8.95 ; 8.0 ; 6.0 ; 0.4 ; 367.0 ; 47.6921 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::DOMNode ; 38 ; 6 ; 0 ; 7 ; 1976.0 ; 971.0 ; 52.0 ; 2022.0 ; 971.0 ; 53.2105 ; -46.0 ; 10.0 ; -1.21053 ; 367.0 ; 35.1962 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::JarEntryResource ; 2 ; 0 ; 0 ; 1 ; 11.0 ; 11.0 ; 5.5 ; 1.0 ; 1.0 ; 0.5 ; 10.0 ; 10.0 ; 5.0 ; 66.7143 ; 0.714286 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::LongLiteralMinValue ; 18 ; 3 ; 0 ; 4 ; 80.0 ; 27.0 ; 4.44444 ; 101.0 ; 33.0 ; 5.61111 ; -21.0 ; 6.0 ; -1.16667 ; 367.0 ; 80.5321 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::eval::VariablesEvaluator ; 46 ; 4 ; 0 ; 6 ; 943.0 ; 310.0 ; 20.5 ; 964.0 ; 310.0 ; 20.9565 ; -21.0 ; 10.0 ; -0.456522 ; 367.0 ; 34.3077 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::FieldAccess ; 42 ; 14 ; 0 ; 7 ; 539.0 ; 170.0 ; 12.8333 ; 289.0 ; 170.0 ; 6.88095 ; 250.0 ; 74.0 ; 5.95238 ; 333.143 ; 68.9268 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::batch::ClasspathSourceJar ; 6 ; 3 ; 0 ; 2 ; 23.0 ; 10.0 ; 3.83333 ; 37.0 ; 31.0 ; 6.16667 ; -14.0 ; 6.0 ; -2.33333 ; 113.857 ; 20.323 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::BinaryExpressionFragmentBuilder ; 31 ; 11 ; 0 ; 5 ; 562.0 ; 75.0 ; 18.129 ; 312.0 ; 65.0 ; 10.0645 ; 250.0 ; 74.0 ; 8.06452 ; 264.857 ; 34.1734 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::TypeParameter ; 16 ; 6 ; 0 ; 6 ; 130.0 ; 22.0 ; 8.125 ; 51.0 ; 20.0 ; 3.1875 ; 79.0 ; 22.0 ; 4.9375 ; 198.143 ; 50.2901 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::AnnotationComponentValue ; 14 ; 3 ; 0 ; 3 ; 443.0 ; 180.0 ; 31.6429 ; 51.0 ; 22.0 ; 3.64286 ; 392.0 ; 180.0 ; 28.0 ; 222.857 ; 13.5824 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionNodeFound ; 21 ; 4 ; 0 ; 6 ; 129.0 ; 32.0 ; 6.14286 ; 110.0 ; 32.0 ; 5.2381 ; 19.0 ; 8.0 ; 0.904762 ; 367.0 ; 100.924 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Name ; 24 ; 8 ; 0 ; 6 ; 225.0 ; 77.0 ; 9.375 ; 189.0 ; 77.0 ; 7.875 ; 36.0 ; 47.0 ; 1.5 ; 333.143 ; 66.5175 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::comment::CommentRange ; 5 ; 4 ; 0 ; 1 ; 22.0 ; 19.0 ; 4.4 ; 18.0 ; 15.0 ; 3.6 ; 4.0 ; 4.0 ; 0.8 ; 168.857 ; 95.5909 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocImplicitTypeReference ; 16 ; 5 ; 0 ; 4 ; 95.0 ; 42.0 ; 5.9375 ; 91.0 ; 22.0 ; 5.6875 ; 4.0 ; 21.0 ; 0.25 ; 176.857 ; 107.777 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::util::HashSetOfInt ; 2 ; 1 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 22.7143 ; 19.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::MementoTokenizer ; 9 ; 4 ; 0 ; 5 ; 18.0 ; 4.0 ; 2.0 ; 11.0 ; 4.0 ; 1.22222 ; 7.0 ; 4.0 ; 0.777778 ; 217.143 ; 86.3968 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::jdom::SimpleDOMBuilder ; 65 ; 7 ; 0 ; 7 ; 643.0 ; 217.0 ; 9.89231 ; 787.0 ; 324.0 ; 12.1077 ; -144.0 ; 13.0 ; -2.21538 ; 367.0 ; 60.7758 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::util::DefaultStackMapFrame ; 4 ; 4 ; 0 ; 1 ; 3.0 ; 1.0 ; 0.75 ; 3.0 ; 1.0 ; 0.75 ; 0.0 ; 0.0 ; 0.0 ; 126.571 ; 74.0476 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::formatter::FormatJavadocNode ; 5 ; 2 ; 0 ; 1 ; 40.0 ; 19.0 ; 8.0 ; 1.0 ; 1.0 ; 0.2 ; 39.0 ; 18.0 ; 7.8 ; 9.14286 ; 1.37143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::MatchLocatorParser ; 109 ; 15 ; 0 ; 8 ; 2519.0 ; 442.0 ; 23.1101 ; 1822.0 ; 290.0 ; 16.7156 ; 697.0 ; 213.0 ; 6.3945 ; 367.0 ; 155.613 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ParenthesizedExpression ; 36 ; 13 ; 0 ; 7 ; 351.0 ; 130.0 ; 9.75 ; 208.0 ; 130.0 ; 5.77778 ; 143.0 ; 58.0 ; 3.97222 ; 333.143 ; 72.3289 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::AbstractAnnotationProcessorManager ; 10 ; 5 ; 0 ; 1 ; 85.0 ; 55.0 ; 8.5 ; 13.0 ; 3.0 ; 1.3 ; 72.0 ; 54.0 ; 7.2 ; 78.7143 ; 15.4303 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::lookup::UpdatedMethodBinding ; 7 ; 3 ; 0 ; 5 ; 11.0 ; 4.0 ; 1.57143 ; 8.0 ; 4.0 ; 1.14286 ; 3.0 ; 3.0 ; 0.428571 ; 264.857 ; 94.5714 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ArrayAccess ; 36 ; 13 ; 0 ; 7 ; 482.0 ; 175.0 ; 13.3889 ; 288.0 ; 175.0 ; 8.0 ; 194.0 ; 76.0 ; 5.38889 ; 333.143 ; 72.0033 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::complete::CompletionOnStringLiteral ; 2 ; 0 ; 0 ; 2 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 135.714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::hierarchy::RegionBasedTypeHierarchy ; 38 ; 3 ; 0 ; 7 ; 476.0 ; 152.0 ; 12.5263 ; 395.0 ; 152.0 ; 10.3947 ; 81.0 ; 56.0 ; 2.13158 ; 367.0 ; 105.485 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::PackageFragmentRoot ; 157 ; 13 ; 0 ; 8 ; 2349.0 ; 392.0 ; 14.9618 ; 1852.0 ; 392.0 ; 11.7962 ; 497.0 ; 295.0 ; 3.16561 ; 367.0 ; 94.4644 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::util::CompilationUnitSorter ; 45 ; 17 ; 0 ; 8 ; 1126.0 ; 157.0 ; 25.0222 ; 729.0 ; 306.0 ; 16.2 ; 397.0 ; 148.0 ; 8.82222 ; 281.714 ; 67.46 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Annotation ; 78 ; 15 ; 1 ; 7 ; 1262.0 ; 219.0 ; 16.1795 ; 1014.0 ; 246.0 ; 13.0 ; 248.0 ; 205.0 ; 3.17949 ; 255.714 ; 64.8228 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::JavadocFieldReference ; 44 ; 10 ; 0 ; 7 ; 244.0 ; 31.0 ; 5.54545 ; 174.0 ; 21.0 ; 3.95455 ; 70.0 ; 17.0 ; 1.59091 ; 239.143 ; 57.1985 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::select::SelectionOnSingleNameReference ; 33 ; 5 ; 0 ; 5 ; 168.0 ; 74.0 ; 5.09091 ; 141.0 ; 74.0 ; 4.27273 ; 27.0 ; 11.0 ; 0.818182 ; 367.0 ; 67.8172 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::RewriteEventStore ; 25 ; 7 ; 0 ; 8 ; 1229.0 ; 291.0 ; 49.16 ; 765.0 ; 122.0 ; 30.6 ; 464.0 ; 169.0 ; 18.56 ; 220.143 ; 81.2442 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::EmptyStatement ; 28 ; 6 ; 0 ; 6 ; 115.0 ; 34.0 ; 4.10714 ; 75.0 ; 34.0 ; 2.67857 ; 40.0 ; 11.0 ; 1.42857 ; 351.857 ; 72.0658 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ClassFile ; 226 ; 71 ; 0 ; 10 ; 50221.0 ; 3693.0 ; 222.217 ; 44127.0 ; 2958.0 ; 195.252 ; 6094.0 ; 2050.0 ; 26.9646 ; 367.0 ; 91.0942 ; 6 ; 1 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::ClasspathChange ; 15 ; 2 ; 0 ; 2 ; 120.0 ; 27.0 ; 8.0 ; 48.0 ; 20.0 ; 3.2 ; 72.0 ; 26.0 ; 4.8 ; 105.0 ; 60.5952 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::StringLiteral ; 38 ; 7 ; 0 ; 6 ; 496.0 ; 105.0 ; 13.0526 ; 478.0 ; 105.0 ; 12.5789 ; 18.0 ; 9.0 ; 0.473684 ; 367.0 ; 51.4145 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::Signature ; 127 ; 24 ; 0 ; 10 ; 8666.0 ; 1365.0 ; 68.2362 ; 5536.0 ; 1365.0 ; 43.5905 ; 3130.0 ; 546.0 ; 24.6457 ; 367.0 ; 112.494 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfoWithAnnotations ; 2 ; 1 ; 0 ; 2 ; 1.0 ; 1.0 ; 0.5 ; 1.0 ; 1.0 ; 0.5 ; 0.0 ; 0.0 ; 0.0 ; 127.0 ; 69.2857 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::RecoveryScanner ; 8 ; 0 ; 0 ; 1 ; 75.0 ; 24.0 ; 9.375 ; 20.0 ; 12.0 ; 2.5 ; 55.0 ; 19.0 ; 6.875 ; 126.0 ; 5.41524 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Type ; 21 ; 4 ; 0 ; 6 ; 335.0 ; 130.0 ; 15.9524 ; 253.0 ; 130.0 ; 12.0476 ; 82.0 ; 46.0 ; 3.90476 ; 333.143 ; 71.0094 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::CompletionRequestorAdapter ; 21 ; 4 ; 0 ; 8 ; 269.0 ; 195.0 ; 12.8095 ; 229.0 ; 194.0 ; 10.9048 ; 40.0 ; 14.0 ; 1.90476 ; 325.857 ; 146.125 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::InvalidInputException ; 25 ; 9 ; 0 ; 6 ; 119.0 ; 36.0 ; 4.76 ; 103.0 ; 36.0 ; 4.12 ; 16.0 ; 8.0 ; 0.64 ; 325.143 ; 87.6999 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::dom::rewrite::LineCommentEndOffsets ; 3 ; 2 ; 0 ; 2 ; 5.0 ; 3.0 ; 1.66667 ; 4.0 ; 3.0 ; 1.33333 ; 1.0 ; 1.0 ; 0.333333 ; 111.714 ; 13.1714 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::parser::Scanner ; 239 ; 59 ; 0 ; 10 ; 14272.0 ; 3055.0 ; 59.7155 ; 13174.0 ; 3055.0 ; 55.1213 ; 1098.0 ; 269.0 ; 4.59414 ; 367.0 ; 80.6008 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Initializer ; 54 ; 9 ; 0 ; 6 ; 525.0 ; 115.0 ; 9.72222 ; 494.0 ; 115.0 ; 9.14815 ; 31.0 ; 21.0 ; 0.574074 ; 367.0 ; 71.8171 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::VariableDeclarationStatement ; 58 ; 13 ; 0 ; 7 ; 905.0 ; 215.0 ; 15.6034 ; 476.0 ; 215.0 ; 8.2069 ; 429.0 ; 132.0 ; 7.39655 ; 333.143 ; 87.9662 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::DeclarationOfReferencedMethodsPattern ; 31 ; 8 ; 0 ; 7 ; 212.0 ; 105.0 ; 6.83871 ; 280.0 ; 105.0 ; 9.03226 ; -68.0 ; 8.0 ; -2.19355 ; 343.0 ; 54.0222 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::compiler::CharOperation ; 98 ; 26 ; 0 ; 13 ; 15621.0 ; 3028.0 ; 159.398 ; 12538.0 ; 3026.0 ; 127.939 ; 3083.0 ; 751.0 ; 31.4592 ; 294.571 ; 138.94 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::codeassist::CompletionElementNotifier ; 1 ; 0 ; 0 ; 1 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 14.7143 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::indexing::BinaryIndexer ; 90 ; 14 ; 0 ; 8 ; 3173.0 ; 548.0 ; 35.2556 ; 3015.0 ; 610.0 ; 33.5 ; 158.0 ; 76.0 ; 1.75556 ; 367.0 ; 100.157 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::CompilationUnitDeclaration ; 97 ; 23 ; 0 ; 8 ; 1990.0 ; 289.0 ; 20.5155 ; 1403.0 ; 289.0 ; 14.4639 ; 587.0 ; 140.0 ; 6.05155 ; 367.0 ; 139.257 ; 2 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::PrefixExpression ; 36 ; 5 ; 0 ; 5 ; 310.0 ; 59.0 ; 8.61111 ; 307.0 ; 59.0 ; 8.52778 ; 3.0 ; 10.0 ; 0.0833333 ; 367.0 ; 68.859 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::DefaultValuePairBinding ; 3 ; 2 ; 0 ; 2 ; 24.0 ; 18.0 ; 8.0 ; 97.0 ; 87.0 ; 32.3333 ; -73.0 ; 8.0 ; -24.3333 ; 122.714 ; 57.3929 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::matching::TypeDeclarationLocator ; 18 ; 4 ; 0 ; 7 ; 64.0 ; 14.0 ; 3.55556 ; 33.0 ; 10.0 ; 1.83333 ; 31.0 ; 12.0 ; 1.72222 ; 248.571 ; 58.0045 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::flow::FlowInfo ; 43 ; 3 ; 0 ; 5 ; 768.0 ; 230.0 ; 17.8605 ; 467.0 ; 87.0 ; 10.8605 ; 301.0 ; 161.0 ; 7.0 ; 367.0 ; 138.212 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::Block ; 29 ; 9 ; 0 ; 7 ; 276.0 ; 113.0 ; 9.51724 ; 162.0 ; 113.0 ; 5.58621 ; 114.0 ; 52.0 ; 3.93103 ; 333.143 ; 71.3131 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::MethodRefParameter ; 25 ; 6 ; 0 ; 6 ; 339.0 ; 113.0 ; 13.56 ; 67.0 ; 7.0 ; 2.68 ; 272.0 ; 107.0 ; 10.88 ; 229.714 ; 26.3936 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::internal::core::search::IndexSelector ; 55 ; 6 ; 0 ; 8 ; 988.0 ; 192.0 ; 17.9636 ; 975.0 ; 192.0 ; 17.7273 ; 13.0 ; 50.0 ; 0.236364 ; 367.0 ; 112.65 ; 1 ; 0 ; 1 ; 0 ; 0 ; 
org::eclipse::jdt::internal::compiler::ast::Wildcard ; 28 ; 3 ; 0 ; 6 ; 352.0 ; 112.0 ; 12.5714 ; 113.0 ; 36.0 ; 4.03571 ; 239.0 ; 112.0 ; 8.53571 ; 240.857 ; 45.5933 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::dom::ArrayType ; 39 ; 14 ; 0 ; 7 ; 400.0 ; 171.0 ; 10.2564 ; 255.0 ; 171.0 ; 6.53846 ; 145.0 ; 60.0 ; 3.71795 ; 333.143 ; 66.5168 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::FieldReferenceMatch ; 27 ; 5 ; 0 ; 6 ; 257.0 ; 45.0 ; 9.51852 ; 114.0 ; 44.0 ; 4.22222 ; 143.0 ; 31.0 ; 5.2963 ; 227.571 ; 46.5097 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::search::SearchDocument ; 22 ; 4 ; 0 ; 5 ; 268.0 ; 61.0 ; 12.1818 ; 99.0 ; 30.0 ; 4.5 ; 169.0 ; 31.0 ; 7.68182 ; 236.0 ; 17.9238 ; 1 ; 0 ; 0 ; 0 ; 0 ; 
org::eclipse::jdt::core::ToolFactory ; 95 ; 18 ; 0 ; 8 ; 845.0 ; 75.0 ; 8.89474 ; 382.0 ; 51.0 ; 4.02105 ; 463.0 ; 61.0 ; 4.87368 ; 325.143 ; 110.378 ; 0 ; 0 ; 0 ; 0 ; 0 ; 
